INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,COLUMN_TYPE,TABLE_NAME,COLUMN_NAME
100000,89892,29075690,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,79993,27960934,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,69929,30081110,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,59984,27712509,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,50137,25642288,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,40226,24111812,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,30174,23439496,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,20221,21991426,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,10053,21328349,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,0,18006764,COLUMN_SCAN,_cmc_1000_100000,int_LZ4_Uniform_0_1000
100000,99851,25623366,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,89886,25309657,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,79939,24608837,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,70103,24124798,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,60012,23716148,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,50063,21729184,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,40188,20557896,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,30073,19980671,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,20040,18235941,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,10061,17241116,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,0,12185000,COLUMN_SCAN,_cmc_1000_100000,long_Unencoded_Uniform_0_1000
100000,99841,25517453,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,89880,25149974,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,79869,25292211,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,70073,26943784,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,60087,30536573,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,50111,25390341,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,40260,22813398,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,30208,22628153,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,20198,26430511,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,10092,22533338,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,0,757081,COLUMN_SCAN,_cmc_1000_100000,long_Dictionary_Uniform_0_1000
100000,99851,29446336,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,90042,26120260,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,79888,25274024,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,70013,29950589,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,60171,27244577,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,50324,23171307,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,40354,24170611,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,30401,27333123,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,20286,23102895,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,10278,19797217,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,0,14322479,COLUMN_SCAN,_cmc_1000_100000,long_RunLength_Uniform_0_1000
100000,99862,29570686,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,89927,29075242,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,79951,28670325,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,69960,28223641,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,59813,28492272,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,49723,25737079,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,39872,24851465,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,29886,25804065,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,19862,49444816,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,9973,70973912,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,0,35317473,COLUMN_SCAN,_cmc_1000_100000,long_LZ4_Uniform_0_1000
100000,99855,40117690,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,89961,32543287,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,79873,28068930,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,69991,24998196,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,60039,24368856,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,50071,21574961,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,40124,20537107,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,30059,19877884,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,20030,18503274,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,10076,16833865,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,0,11818881,COLUMN_SCAN,_cmc_1000_100000,float_Unencoded_Uniform_0_1000
100000,99856,25637805,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,89788,25317792,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,79744,24996571,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,69701,29560249,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,59666,27093873,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,49799,22639114,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,39826,21287763,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,29910,22335736,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,19997,23540415,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,9972,23350796,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,0,676929,COLUMN_SCAN,_cmc_1000_100000,float_Dictionary_Uniform_0_1000
100000,99846,30333920,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,89880,26577832,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,79913,25427793,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,69941,24825256,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,59860,24631383,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,50021,22402309,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,40060,21342655,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,30128,20590969,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,19913,19973066,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,10061,18676540,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,0,14069688,COLUMN_SCAN,_cmc_1000_100000,float_RunLength_Uniform_0_1000
100000,99845,29108769,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,90123,28931498,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,80119,28132027,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,70144,27870474,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,60315,27557046,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,50337,25657254,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,40368,24417435,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,30322,24329911,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,20197,25517347,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,10286,22797013,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,0,18260472,COLUMN_SCAN,_cmc_1000_100000,float_LZ4_Uniform_0_1000
100000,99857,27944432,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,89863,26367641,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,79987,25977404,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,70046,25742558,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,59931,25437655,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,49909,23116071,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,40089,22018960,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,30071,21622346,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,20000,19697385,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,10132,18560591,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,0,13060758,COLUMN_SCAN,_cmc_1000_100000,double_Unencoded_Uniform_0_1000
100000,99835,25496257,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,89831,25539313,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,79799,24767706,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,69855,24591714,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,59975,24280624,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,50007,23144503,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,39961,21324885,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,29976,21011211,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,20018,18849339,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,9932,17730423,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,0,564240,COLUMN_SCAN,_cmc_1000_100000,double_Dictionary_Uniform_0_1000
100000,99849,28139216,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,89927,28098038,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,79721,27187661,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,69741,27266714,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,59851,26607217,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,49834,25234501,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,39958,23282738,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,30082,22515913,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,20041,20938266,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,10094,19581925,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,0,15165804,COLUMN_SCAN,_cmc_1000_100000,double_RunLength_Uniform_0_1000
100000,99859,32381853,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,89808,32164489,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,79835,38670857,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,69903,34878922,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,59950,32850162,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,49941,28437199,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,39990,29022297,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,29883,26546014,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,20017,24695518,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,10093,23507986,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,0,19398937,COLUMN_SCAN,_cmc_1000_100000,double_LZ4_Uniform_0_1000
100000,0,32614562,COLUMN_SCAN,_cmc_1000_100000,string_Unencoded_Uniform_0_1000
100000,0,731569,COLUMN_SCAN,_cmc_1000_100000,string_Dictionary_Uniform_0_1000
100000,0,34958222,COLUMN_SCAN,_cmc_1000_100000,string_RunLength_Uniform_0_1000
100000,0,768212,COLUMN_SCAN,_cmc_1000_100000,string_FixedStringDictionary_Uniform_0_1000
100000,0,94855902,COLUMN_SCAN,_cmc_1000_100000,string_LZ4_Uniform_0_1000
200000,199697,59914848,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,179813,60855879,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,159993,65607122,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,140388,61578163,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,120398,55636023,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,100264,49875682,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,80328,41574139,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,60304,40431476,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,40198,47580197,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,20167,38048939,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,0,29024209,COLUMN_SCAN,_cmc_1000_200000,int_Unencoded_Uniform_0_1000
200000,199718,55204111,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,179927,50529976,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,159675,57613428,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,139880,59086476,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,119990,49054110,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,100024,44523296,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,80083,42663676,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,60031,43143261,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,40090,40013824,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,20176,36207420,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,0,1197525,COLUMN_SCAN,_cmc_1000_200000,int_Dictionary_Uniform_0_1000
200000,199682,60558585,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,179705,59655876,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,159633,51132062,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,139789,50310815,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,119932,49706797,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,99795,45872809,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,79916,43125672,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,60229,43002510,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,40366,38773342,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,20266,35939080,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,0,28456969,COLUMN_SCAN,_cmc_1000_200000,int_RunLength_Uniform_0_1000
200000,199717,54954743,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,179634,59867819,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,159617,60653956,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,139678,52787357,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,119822,53062244,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,100063,47889869,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,79861,46186835,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,59752,44494240,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,39982,41004404,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,20016,38484959,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,0,29006750,COLUMN_SCAN,_cmc_1000_200000,int_FrameOfReference_Uniform_0_1000
200000,199704,57310042,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,179724,56091418,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,159875,59255130,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,140143,64118524,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,120092,59724324,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,100098,59150510,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,80018,48673098,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,60032,47100132,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,39942,43516994,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,19918,40913756,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,0,32601454,COLUMN_SCAN,_cmc_1000_200000,int_LZ4_Uniform_0_1000
200000,199687,50194605,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,179621,49325193,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,159799,49001232,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,139876,70308606,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,119996,114715909,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,100055,59475543,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,79760,45479688,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,59941,41031370,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,40008,37755281,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,20092,34235687,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,0,24156512,COLUMN_SCAN,_cmc_1000_200000,long_Unencoded_Uniform_0_1000
200000,199723,51378823,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,179824,53559230,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,159783,61968784,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,139853,51179511,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,119933,49485234,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,99925,44963336,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,79961,42328913,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,60025,41042390,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,40035,37781956,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,19970,35136390,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,0,1111775,COLUMN_SCAN,_cmc_1000_200000,long_Dictionary_Uniform_0_1000
200000,199712,52234149,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,179585,51168511,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,159534,50449840,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,139732,49784856,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,119810,49897954,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,99563,45287442,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,79867,43062872,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,59928,49959154,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,40056,42882676,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,20302,42401089,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,0,28647132,COLUMN_SCAN,_cmc_1000_200000,long_RunLength_Uniform_0_1000
200000,199692,65085495,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,179835,65310135,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,160021,57311220,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,140171,56762223,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,120348,63174326,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,100419,62434443,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,80496,50569907,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,60321,48679908,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,40331,45235107,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,20044,42870072,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,0,34855910,COLUMN_SCAN,_cmc_1000_200000,long_LZ4_Uniform_0_1000
200000,199707,50219298,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,179751,50924143,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,159891,48927031,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,140011,50735100,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,119988,55973611,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,99989,46615175,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,80106,51608052,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,60047,43579524,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,40080,37768686,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,20220,41644899,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,0,25452469,COLUMN_SCAN,_cmc_1000_200000,float_Unencoded_Uniform_0_1000
200000,199691,56052359,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,179794,50896510,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,159877,54701631,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,140040,55594497,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,120229,52858531,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,100278,52857267,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,80222,42946289,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,60531,41452451,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,40200,37865164,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,20297,37898729,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,0,1123286,COLUMN_SCAN,_cmc_1000_200000,float_Dictionary_Uniform_0_1000
200000,199709,52095279,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,179611,55508846,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,159709,65895672,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,139779,65211328,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,119925,64887911,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,99861,60134752,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,79754,51965464,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,59895,42515079,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,40079,38097444,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,20098,35772517,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,0,34298594,COLUMN_SCAN,_cmc_1000_200000,float_RunLength_Uniform_0_1000
200000,199724,68030341,COLUMN_SCAN,_cmc_1000_200000,float_LZ4_Uniform_0_1000
200000,179693,66256329,COLUMN_SCAN,_cmc_1000_200000,float_LZ4_Uniform_0_1000
