INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,SCAN_TYPE,TABLE_NAME,COLUMN_NAME
0,0,22751,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
8169,8041,8672888,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
16187,16059,11999467,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
24244,24116,16410659,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
32187,32059,18454289,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
40190,40062,21683111,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
48187,48059,25978440,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
55983,55855,28744877,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
63871,63743,31516800,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
71832,71704,34169330,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,79872,23332313,COLUMN_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,79872,37054451,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,27944,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22811,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
6157,0,2779047,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
12187,0,4211422,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
18182,0,5282470,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
24244,4050,11764119,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
30188,9994,14435362,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
36156,15962,17203321,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
42202,22008,20053545,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
48187,27993,22850138,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
54012,33818,24896136,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,59806,22782028,COLUMN_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,59806,35743544,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,32430,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,32445,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
4112,0,2345635,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
8169,0,3191536,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
12187,0,4028877,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
16187,0,4848297,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
20194,0,5689249,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
24244,0,6524421,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
28189,0,7354569,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
32187,0,8184641,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
36156,0,9009443,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,39810,20191733,COLUMN_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,39810,31593480,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,29723,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,23745,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
2141,0,1931539,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
4112,0,2335581,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
6157,0,2768992,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
8169,0,3186515,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
10213,0,3619463,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
12187,0,4026728,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
14155,0,4442087,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
16187,0,4947649,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
18182,0,5272716,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,20013,17768050,COLUMN_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,20013,28247743,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,27418,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22884,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,23366,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22769,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,23048,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22849,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22949,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22883,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,22741,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,23196,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,23243,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,0,500701,COLUMN_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
80000,0,2756162,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,26263,REFERENCE_SCAN,_cmc_1000_80000,double_Dictionary_Uniform_0_1000
0,0,26793,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
8185,8065,10340761,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
16270,16150,14413763,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
24286,24166,18989933,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
32258,32138,22540747,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
40075,39955,26267167,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
48185,48065,31510470,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
56141,56021,34962335,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
64158,64038,38388858,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
72221,72101,41604888,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,79880,23908367,COLUMN_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,79880,45215335,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,28854,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26350,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
6129,0,4159978,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
12211,0,6101006,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
18262,0,7908601,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
24286,4008,14915195,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
30268,9990,18109407,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
36294,16016,21315591,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
42173,21895,24908778,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
48185,27907,27586616,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
54107,33829,30076705,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,59722,23043007,COLUMN_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,59722,42945759,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,27762,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,30420,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
4133,0,4166726,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
8185,0,4903842,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
12211,0,6161557,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
16270,0,7348725,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
20278,0,8550412,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
24286,0,9791710,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
28247,0,10977113,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
32258,0,12220430,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
36294,0,13437267,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,39925,20604369,COLUMN_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,39925,39410630,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,28922,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26696,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
2150,0,2895109,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
4133,0,3530203,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
6129,0,4167010,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
8185,0,4819302,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
10168,0,5403287,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
12211,0,6032632,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
14200,0,6886522,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
16270,0,7284429,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
18262,0,7913767,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,19824,17920638,COLUMN_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,19824,35519762,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,35363,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,27700,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26772,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26418,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,35640,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26546,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,29821,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26149,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26387,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26032,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26245,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,0,12666628,COLUMN_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
80000,0,25690242,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26966,REFERENCE_SCAN,_cmc_1000_80000,double_RunLength_Uniform_0_1000
0,0,26079,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
8073,7955,37328230,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
16020,15902,41289826,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
24002,23884,45773764,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
32029,31911,49383465,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
39915,39797,53458570,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
47837,47719,58336935,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
55804,55686,61849937,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
63899,63781,65798198,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
71935,71817,69229683,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,79882,27250781,COLUMN_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,79882,72700192,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,29219,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,25991,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
6049,0,31370840,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
12111,0,33232271,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
17957,0,35112226,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
24002,4010,43668989,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
29990,9998,46855332,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
36035,16043,49990382,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
41847,21855,53664669,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
47837,27845,56592734,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
53871,33879,59388811,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,60008,27346925,COLUMN_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,60008,73187152,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,28626,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,27836,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
4125,0,31901809,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
8073,0,33298109,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
12111,0,34678877,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
16020,0,35867699,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
19992,0,37324508,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
24002,0,38376954,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
27980,0,39921444,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
32029,0,40915908,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
36035,0,42220978,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,40085,25019202,COLUMN_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,40085,70373119,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,32220,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,26792,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
2132,0,30979726,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
4125,0,31877357,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
6049,0,32253456,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
8073,0,32908217,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
10141,0,33937557,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
12111,0,34225535,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
14048,0,34989071,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
16020,0,35447863,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
17957,0,36223815,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,20117,22241866,COLUMN_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,20117,65708375,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,31649,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,27286,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,28367,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,25995,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,27404,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,28183,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,27054,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,26884,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,26669,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,26933,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,26902,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,0,16670865,COLUMN_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,0,55664453,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
0,0,29436,REFERENCE_SCAN,_cmc_1000_80000,double_LZ4_Uniform_0_1000
80000,79877,42845090,COLUMN_SCAN,_cmc_1000_80000,string_Unencoded_Uniform_0_1000
80000,0,30727021,COLUMN_SCAN,_cmc_1000_80000,string_Unencoded_Uniform_0_1000
80000,0,30675493,COLUMN_SCAN,_cmc_1000_80000,string_Unencoded_Uniform_0_1000
80000,0,30643777,COLUMN_SCAN,_cmc_1000_80000,string_Unencoded_Uniform_0_1000
80000,79884,24501060,COLUMN_SCAN,_cmc_1000_80000,string_Dictionary_Uniform_0_1000
80000,0,645106,COLUMN_SCAN,_cmc_1000_80000,string_Dictionary_Uniform_0_1000
80000,0,611242,COLUMN_SCAN,_cmc_1000_80000,string_Dictionary_Uniform_0_1000
80000,0,610520,COLUMN_SCAN,_cmc_1000_80000,string_Dictionary_Uniform_0_1000
80000,79894,44155451,COLUMN_SCAN,_cmc_1000_80000,string_RunLength_Uniform_0_1000
80000,0,33645168,COLUMN_SCAN,_cmc_1000_80000,string_RunLength_Uniform_0_1000
80000,0,33386697,COLUMN_SCAN,_cmc_1000_80000,string_RunLength_Uniform_0_1000
80000,0,33317091,COLUMN_SCAN,_cmc_1000_80000,string_RunLength_Uniform_0_1000
80000,79882,24595644,COLUMN_SCAN,_cmc_1000_80000,string_FixedStringDictionary_Uniform_0_1000
80000,0,682556,COLUMN_SCAN,_cmc_1000_80000,string_FixedStringDictionary_Uniform_0_1000
80000,0,661826,COLUMN_SCAN,_cmc_1000_80000,string_FixedStringDictionary_Uniform_0_1000
80000,0,657556,COLUMN_SCAN,_cmc_1000_80000,string_FixedStringDictionary_Uniform_0_1000
80000,79886,102907852,COLUMN_SCAN,_cmc_1000_80000,string_LZ4_Uniform_0_1000
80000,0,90788990,COLUMN_SCAN,_cmc_1000_80000,string_LZ4_Uniform_0_1000
80000,0,90755486,COLUMN_SCAN,_cmc_1000_80000,string_LZ4_Uniform_0_1000
80000,0,90988586,COLUMN_SCAN,_cmc_1000_80000,string_LZ4_Uniform_0_1000
0,0,28246,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
9037,8889,10051417,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
18029,17881,14393181,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
26835,26687,19301009,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
35967,35819,23220909,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
44876,44728,27287050,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
53877,53729,33510152,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
62971,62823,37445845,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
71975,71827,41468065,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
80965,80817,44600313,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,89852,26119296,COLUMN_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,89852,48753051,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26489,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27074,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
6798,0,3119625,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
13516,0,4955711,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
20266,0,6798105,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
26835,4325,14657581,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
33648,11138,18276808,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
40510,18000,21529949,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
47186,24676,25795924,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
53877,31367,28534497,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
60671,38161,31708752,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,67490,25463951,COLUMN_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,67490,46375214,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26364,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27321,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
4548,0,2523110,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
9037,0,3745194,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
13516,0,4964697,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
18029,0,6193412,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
22422,0,7412251,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
26835,0,8559602,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
31407,0,10076574,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
35967,0,11086960,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
40510,0,12339483,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,45029,22606904,COLUMN_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,45029,41961104,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,25681,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26829,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
2274,0,1884015,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
4548,0,2498088,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
6798,0,3117675,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
9037,0,3718364,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
11216,0,4318944,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
13516,0,4985753,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
15736,0,5566390,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
18029,0,6173291,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
20266,0,6827107,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,22438,19618945,COLUMN_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,22438,37623867,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,25851,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26471,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26956,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26622,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27007,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26780,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27068,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27052,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,27839,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26768,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,26689,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,0,12577865,COLUMN_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
90000,0,26126676,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,25534,REFERENCE_SCAN,_cmc_1000_90000,int_Unencoded_Uniform_0_1000
0,0,23686,REFERENCE_SCAN,_cmc_1000_90000,int_Dictionary_Uniform_0_1000
9012,8885,9937960,REFERENCE_SCAN,_cmc_1000_90000,int_Dictionary_Uniform_0_1000
18068,17941,13860148,REFERENCE_SCAN,_cmc_1000_90000,int_Dictionary_Uniform_0_1000
