"GetTable",0,0,0,73049,1,73049,8311,"","date_dim","","","","9ba0ff608aba8792",0,""
"GetTable",0,0,0,2880404,5,2.8804e+06,124046,"","store_sales","","","","9ba0ff608aba8792",0,""
"GetTable",0,0,0,287514,4,287514,16344,"","store_returns","","","","9ba0ff608aba8792",0,""
"GetTable",0,0,0,65535,3,65535,5937,"","date_dim","","","","9ba0ff608aba8792",0,""
"Aggregate",1503,10,328.415,109,4,328.415,1023800,"REFERENCE","date_dim","d_year","AggregateHash","No","dfd5d73db008470",3,""
"Aggregate",1503,10,328.415,109,4,328.415,1023800,"REFERENCE","item","i_brand","AggregateHash","No","dfd5d73db008470",3,""
"Aggregate",1503,10,328.415,109,4,328.415,1023800,"REFERENCE","item","i_brand_id","AggregateHash","No","dfd5d73db008470",3,""
"GetTable",0,0,0,18000,4,18000,8591,"","item","","","","dfd5d73db008470",0,""
"GetTable",0,0,0,65535,3,65535,4679,"","date_dim","","","","dfd5d73db008470",0,""
"GetTable",0,0,0,2880404,3,2.8804e+06,71592,"","store_sales","","","","dfd5d73db008470",0,""
"Aggregate",1708,7,309.068,104,3,309.068,916027,"REFERENCE","item","i_brand","AggregateHash","No","24cc61038fcacf93",4,""
"Aggregate",1708,7,309.068,104,3,309.068,916027,"REFERENCE","item","i_brand_id","AggregateHash","No","24cc61038fcacf93",4,""
"GetTable",0,0,0,18000,4,18000,6286,"","item","","","","24cc61038fcacf93",0,""
"GetTable",0,0,0,2880404,3,2.8804e+06,61813,"","store_sales","","","","24cc61038fcacf93",0,""
"GetTable",0,0,0,65535,3,65535,5098,"","date_dim","","","","24cc61038fcacf93",0,""
"Aggregate",143099,8,3256.27,150,8,3256.27,66436290,"REFERENCE","ship_mode","sm_type","AggregateHash","No","a203e0bb1c413813",11,""
"Aggregate",143099,8,3256.27,150,8,3256.27,66436290,"REFERENCE","web_site","web_name","AggregateHash","No","a203e0bb1c413813",11,""
"GetTable",0,0,0,20,2,20,6775,"","ship_mode","","","","a203e0bb1c413813",0,""
"GetTable",0,0,0,30,2,30,7753,"","web_site","","","","a203e0bb1c413813",0,""
"GetTable",0,0,0,719384,5,719384,39532,"","web_sales","","","","a203e0bb1c413813",0,""
"GetTable",0,0,0,5,14,5,6636,"","warehouse","","","","a203e0bb1c413813",0,""
"GetTable",0,0,0,65535,2,65535,4400,"","date_dim","","","","a203e0bb1c413813",0,""
"Aggregate",60871,3,12594.9,7,2,12594.9,1364578,"REFERENCE","store_sales","ss_store_sk","AggregateHash","No","901db9dd2feb2d10",1,""
"GetTable",0,0,0,18000,5,18000,12852,"","item","","","","901db9dd2feb2d10",0,""
"Aggregate",550596,4,12594.9,60871,3,12594.9,79059315,"REFERENCE","store_sales","ss_store_sk","AggregateHash","No","901db9dd2feb2d10",44,""
"Aggregate",550596,4,12594.9,60871,3,12594.9,79059315,"REFERENCE","store_sales","ss_item_sk","AggregateHash","No","901db9dd2feb2d10",44,""
"GetTable",0,0,0,12,2,12,13340,"","store","","","","901db9dd2feb2d10",0,""
"GetTable",0,0,0,2880404,4,2.8804e+06,120134,"","store_sales","","","","901db9dd2feb2d10",0,""
"GetTable",0,0,0,65535,2,65535,4680,"","date_dim","","","","901db9dd2feb2d10",0,""
"Aggregate",579,9,944.961,550,6,944.961,2046133,"REFERENCE","customer_demographics","cd_gender","AggregateHash","No","105285333f5ba7f4",2,""
"Aggregate",579,9,944.961,550,6,944.961,2046133,"REFERENCE","customer_demographics","cd_marital_status","AggregateHash","No","105285333f5ba7f4",2,""
"Aggregate",579,9,944.961,550,6,944.961,2046133,"REFERENCE","customer_demographics","cd_education_status","AggregateHash","No","105285333f5ba7f4",2,""
"Aggregate",579,9,944.961,550,6,944.961,2046133,"REFERENCE","customer_demographics","cd_purchase_estimate","AggregateHash","No","105285333f5ba7f4",2,""
"Aggregate",579,9,944.961,550,6,944.961,2046133,"REFERENCE","customer_demographics","cd_credit_rating","AggregateHash","No","105285333f5ba7f4",2,""
