Aggregate,58705228,7,58945800.0,4,8,58945800.0,8966681149,REFERENCE,AggregateHash,0.0,d83f731201c3bad2,902,2,6,"l_returnflag,l_linestatus"
Aggregate,58904235,7,58945800.0,4,8,58945800.0,8672098008,REFERENCE,AggregateHash,0.0,b58acca9ce914428,904,2,6,"l_returnflag,l_linestatus"
Aggregate,58682142,7,58945800.0,4,8,58945800.0,8642517990,REFERENCE,AggregateHash,0.0,3f0408f32715eec6,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59543749,7,59398400.0,4,8,59398400.0,8832049260,REFERENCE,AggregateHash,0.0,6fb3f7e54d76ceed,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58839715,7,58945800.0,4,8,58945800.0,8863579926,REFERENCE,AggregateHash,0.0,d4f9e149097d68f9,903,2,6,"l_returnflag,l_linestatus"
Aggregate,58563579,7,58943100.0,4,8,58943100.0,8748984974,REFERENCE,AggregateHash,0.0,16f0c80e084bc33c,900,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945800.0,4,8,58945800.0,9053111208,REFERENCE,AggregateHash,0.0,7d19fa930e67f9c1,905,2,6,"l_returnflag,l_linestatus"
Aggregate,59215208,7,59398300.0,4,8,59398300.0,8748530665,REFERENCE,AggregateHash,0.0,c4ac9a56a0868f06,908,2,6,"l_returnflag,l_linestatus"
Aggregate,58489838,7,58877600.0,4,8,58877600.0,8720273595,REFERENCE,AggregateHash,0.0,6be7835de6b4d1ea,899,2,6,"l_returnflag,l_linestatus"
Aggregate,59350737,7,59398400.0,4,8,59398400.0,9195085975,REFERENCE,AggregateHash,0.0,6198cc23ecdcee3c,910,2,6,"l_returnflag,l_linestatus"
Aggregate,59027339,7,58945900.0,4,8,58945900.0,8944914548,REFERENCE,AggregateHash,0.0,9a1adec8eeee6ec1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,58966465,7,58945800.0,4,8,58945800.0,8738901986,REFERENCE,AggregateHash,0.0,81159c3583cfda0,905,2,6,"l_returnflag,l_linestatus"
